user_id,fold,is_candidate,starved_in_2050,starvation_time
120544,evaluation,1,0,
120546,evaluation,0,,
120606,calibration,0,,
120607,calibration,0,,
120611,evaluation,1,0,
120622,calibration,0,,
120690,evaluation,1,0,
120813,calibration,0,,
120814,evaluation,0,,
120845,evaluation,1,0,
120850,evaluation,0,,
120905,evaluation,0,,
120930,evaluation,0,,
120947,calibration,1,0,
120949,evaluation,1,0,
120986,calibration,1,0,
121023,evaluation,0,,
121039,calibration,0,,
121052,evaluation,0,,
121078,evaluation,0,,
121086,calibration,0,,
121089,calibration,1,0,
121158,calibration,0,,
121225,calibration,1,0,
121231,evaluation,0,,
121243,evaluation,0,,
121283,calibration,0,,
121329,calibration,1,0,
121379,evaluation,0,,
121380,evaluation,1,0,
121385,calibration,0,,
121438,evaluation,1,0,
121509,calibration,1,0,
121541,calibration,0,,
121579,evaluation,1,0,
121617,calibration,0,,
121668,calibration,1,0,
121742,evaluation,0,,
121755,evaluation,0,,
121804,evaluation,0,,
121901,evaluation,0,,
121935,calibration,0,,
121939,evaluation,0,,
122047,evaluation,0,,
122082,calibration,0,,
122109,calibration,0,,
122135,evaluation,0,,
122201,evaluation,0,,
122212,calibration,1,0,
122234,calibration,1,0,
122247,evaluation,0,,
122253,calibration,0,,
122366,evaluation,0,,
122450,evaluation,1,0,
122479,evaluation,0,,
122506,evaluation,1,0,
122523,evaluation,0,,
122535,calibration,0,,
122643,calibration,0,,
122707,calibration,1,0,
122722,calibration,0,,
122735,calibration,0,,
122751,calibration,0,,
122770,calibration,0,,
122800,calibration,0,,
122803,calibration,1,0,
122886,evaluation,0,,
122921,evaluation,0,,
122940,calibration,0,,
123001,calibration,0,,
123027,calibration,0,,
123055,calibration,1,0,
123095,evaluation,0,,
123134,evaluation,0,,
123144,evaluation,0,,
123161,evaluation,0,,
123207,evaluation,1,0,
123212,calibration,1,0,
123231,evaluation,0,,
123248,calibration,1,0,
123258,calibration,0,,
123277,calibration,0,,
123291,calibration,0,,
123306,evaluation,0,,
123307,calibration,0,,
123328,calibration,0,,
123342,evaluation,0,,
123344,evaluation,1,0,
123357,evaluation,0,,
123430,evaluation,0,,
123433,evaluation,0,,
123436,evaluation,0,,
123515,evaluation,0,,
123538,evaluation,0,,
123588,evaluation,1,0,
123591,evaluation,0,,
123608,calibration,1,0,
123686,evaluation,1,0,
123688,evaluation,1,0,
123697,evaluation,0,,
123775,evaluation,0,,
123786,evaluation,1,0,
123832,calibration,1,0,
123849,evaluation,0,,
123890,evaluation,0,,
123915,calibration,0,,
123927,calibration,0,,
123966,calibration,0,,
124046,evaluation,0,,
124048,calibration,1,0,
124072,calibration,0,,
124105,evaluation,0,,
124116,evaluation,0,,
124195,calibration,0,,
124198,calibration,1,0,
124220,evaluation,0,,
124254,calibration,0,,
124400,evaluation,0,,
124507,calibration,0,,
124551,calibration,0,,
124583,calibration,1,0,
124611,calibration,1,0,
124613,evaluation,0,,
124614,calibration,1,0,
124748,evaluation,1,0,
124758,calibration,0,,
124829,evaluation,1,0,
124905,evaluation,1,0,
124938,calibration,0,,
124974,evaluation,1,0,
125018,calibration,0,,
125024,calibration,0,,
125064,evaluation,0,,
125077,calibration,0,,
125094,calibration,0,,
125178,evaluation,0,,
125186,evaluation,1,0,
125243,evaluation,0,,
125248,calibration,0,,
125299,evaluation,0,,
125321,evaluation,1,0,
125357,calibration,0,,
125369,calibration,0,,
125373,evaluation,0,,
125383,evaluation,1,0,
125400,calibration,1,0,
125414,calibration,1,0,
125436,evaluation,1,0,
125449,evaluation,0,,
125459,calibration,0,,
125461,evaluation,0,,
125470,calibration,0,,
125506,evaluation,0,,
125542,evaluation,1,0,
125595,calibration,0,,
125618,calibration,0,,
125655,evaluation,1,0,
125690,calibration,1,0,
125697,evaluation,0,,
125721,evaluation,0,,
125759,calibration,0,,
125799,evaluation,1,0,
125839,evaluation,1,0,
125884,evaluation,1,0,
125926,calibration,1,0,
125970,calibration,1,0,
125977,evaluation,0,,
126050,calibration,0,,
126058,evaluation,1,0,
126077,evaluation,0,,
126198,calibration,0,,
126218,evaluation,0,,
126295,calibration,0,,
126327,evaluation,0,,
126352,evaluation,0,,
126360,calibration,0,,
126385,calibration,0,,
126432,evaluation,0,,
126435,calibration,0,,
126447,calibration,0,,
126484,calibration,0,,
126518,calibration,0,,
126523,evaluation,1,0,
126530,evaluation,1,0,
126546,evaluation,0,,
126677,calibration,1,0,
126688,evaluation,0,,
126704,evaluation,1,0,
126720,calibration,0,,
126741,calibration,0,,
126905,calibration,0,,
126918,evaluation,1,0,
126922,evaluation,0,,
126935,calibration,0,,
127029,evaluation,0,,
127073,evaluation,0,,
127165,calibration,0,,
127186,evaluation,0,,
127202,calibration,0,,
127206,evaluation,1,0,
127217,evaluation,0,,
127220,evaluation,0,,
127237,evaluation,0,,
127256,evaluation,0,,
127293,calibration,0,,
127311,evaluation,1,0,
127387,evaluation,0,,
127489,evaluation,0,,
127493,evaluation,1,0,
127508,calibration,0,,
127514,evaluation,0,,
127551,evaluation,0,,
127574,evaluation,1,0,
127581,evaluation,1,0,
127606,calibration,0,,
127615,calibration,1,0,
127628,calibration,0,,
127644,evaluation,0,,
127675,evaluation,0,,
127702,evaluation,1,0,
127719,calibration,0,,
127727,calibration,0,,
127743,calibration,1,0,
127745,evaluation,0,,
127746,calibration,1,0,
127759,calibration,0,,
127776,evaluation,0,,
127841,evaluation,1,0,
127863,calibration,0,,
127878,evaluation,0,,
127893,calibration,1,0,
127961,calibration,0,,
128001,evaluation,0,,
128012,evaluation,0,,
128021,calibration,0,,
128200,calibration,0,,
128227,evaluation,0,,
128302,evaluation,1,0,
128336,calibration,0,,
128412,calibration,0,,
128437,calibration,0,,
128475,calibration,0,,
128479,calibration,0,,
128528,calibration,0,,
128638,evaluation,0,,
128649,calibration,0,,
128706,evaluation,1,0,
128743,evaluation,1,0,
128751,evaluation,1,0,
128752,evaluation,0,,
128773,evaluation,0,,
128811,calibration,1,0,
128831,evaluation,0,,
128851,calibration,0,,
128882,evaluation,0,,
128913,evaluation,0,,
128947,calibration,0,,
128956,evaluation,0,,
128978,evaluation,0,,
129020,calibration,0,,
129070,evaluation,1,0,
129087,evaluation,0,,
129089,evaluation,1,0,
129102,calibration,1,0,
129124,evaluation,0,,
129129,evaluation,0,,
129180,calibration,0,,
129198,evaluation,0,,
129223,evaluation,0,,
129235,evaluation,0,,
129319,evaluation,0,,
129406,calibration,0,,
129415,calibration,0,,
129438,evaluation,0,,
129440,evaluation,1,0,
129462,calibration,0,,
129498,calibration,0,,
129501,calibration,1,0,
129554,calibration,0,,
129597,calibration,1,0,
129624,calibration,0,,
129625,evaluation,0,,
129646,calibration,1,0,
129682,evaluation,0,,
129703,evaluation,0,,
129769,evaluation,1,0,
129781,evaluation,0,,
129800,calibration,1,0,
129803,evaluation,0,,
129817,evaluation,1,0,
129843,evaluation,0,,
129847,calibration,0,,
129851,evaluation,0,,
129883,calibration,0,,
129894,evaluation,0,,
129912,evaluation,0,,
129919,calibration,0,,
129924,evaluation,1,0,
129989,evaluation,0,,
129996,calibration,0,,
130019,evaluation,0,,
130026,evaluation,0,,
130070,evaluation,1,0,
130136,calibration,1,0,
130203,evaluation,1,0,
130235,evaluation,0,,
130252,calibration,0,,
130313,evaluation,0,,
130340,calibration,1,0,
130364,calibration,0,,
130372,evaluation,0,,
130379,calibration,1,0,
130426,evaluation,0,,
130431,calibration,0,,
130457,evaluation,0,,
130532,calibration,0,,
130546,calibration,1,0,
130593,evaluation,0,,
130622,evaluation,0,,
130651,evaluation,0,,
130682,calibration,0,,
130750,evaluation,1,0,
130756,calibration,1,0,
130909,evaluation,0,,
130974,evaluation,0,,
131037,evaluation,0,,
131103,evaluation,0,,
131116,calibration,1,0,
131152,calibration,0,,
131193,calibration,1,0,
131283,calibration,0,,
131323,calibration,0,,
131393,calibration,0,,
131441,evaluation,0,,
131546,calibration,0,,
131576,calibration,0,,
131580,evaluation,1,0,
131645,evaluation,1,0,
131662,calibration,1,0,
131677,evaluation,0,,
131710,evaluation,0,,
131731,evaluation,0,,
131777,evaluation,0,,
131862,calibration,0,,
131881,evaluation,0,,
131883,evaluation,0,,
131889,calibration,0,,
131892,evaluation,1,0,
131938,calibration,0,,
131959,evaluation,0,,
131999,evaluation,0,,
132001,calibration,0,,
132039,calibration,0,,
132084,evaluation,1,0,
132107,calibration,0,,
132111,evaluation,0,,
132137,evaluation,0,,
132153,evaluation,0,,
132198,calibration,0,,
132287,calibration,0,,
132296,evaluation,0,,
132299,calibration,0,,
132329,calibration,0,,
132358,calibration,1,0,
132384,calibration,1,0,
132387,evaluation,1,0,
132401,calibration,0,,
132419,evaluation,1,0,
132469,calibration,0,,
132477,calibration,0,,
132512,calibration,1,0,
132540,evaluation,0,,
132565,calibration,0,,
132614,calibration,0,,
132777,evaluation,1,0,
132792,evaluation,0,,
132811,calibration,1,0,
132878,calibration,0,,
132920,evaluation,0,,
132924,evaluation,1,0,
132942,calibration,0,,
133040,calibration,1,0,
133095,evaluation,1,0,
133142,calibration,0,,
133210,evaluation,1,0,
133273,calibration,0,,
133275,evaluation,0,,
133318,evaluation,1,0,
133398,evaluation,0,,
133411,calibration,0,,
133486,evaluation,1,0,
133502,calibration,0,,
133514,evaluation,1,0,
133532,evaluation,0,,
133534,evaluation,0,,
133619,evaluation,0,,
133624,calibration,0,,
133644,calibration,0,,
133705,evaluation,0,,
133709,calibration,0,,
133721,evaluation,0,,
133751,calibration,0,,
133819,calibration,1,0,
133837,evaluation,0,,
133840,evaluation,0,,
133847,evaluation,0,,
133856,evaluation,0,,
133875,calibration,0,,
133982,calibration,1,0,
134061,calibration,0,,
134068,evaluation,1,0,
134117,evaluation,1,0,
134214,evaluation,0,,
134245,calibration,0,,
134257,calibration,0,,
134326,calibration,0,,
134327,evaluation,0,,
134404,evaluation,1,0,
134406,evaluation,0,,
134412,evaluation,0,,
134429,evaluation,0,,
134434,evaluation,0,,
134451,evaluation,1,0,
134452,evaluation,0,,
134460,evaluation,1,0,
134490,evaluation,1,0,
134562,calibration,0,,
134628,calibration,0,,
134653,evaluation,0,,
134660,evaluation,0,,
134711,evaluation,0,,
134758,evaluation,1,0,
134794,evaluation,0,,
134846,evaluation,0,,
134921,evaluation,0,,
134938,evaluation,0,,
134948,calibration,0,,
134962,evaluation,0,,
134964,calibration,0,,
135030,calibration,0,,
135041,calibration,0,,
135057,calibration,1,0,
135080,evaluation,0,,
135127,calibration,0,,
135149,calibration,0,,
135167,evaluation,0,,
135196,evaluation,0,,
135226,evaluation,0,,
135266,calibration,0,,
135277,evaluation,0,,
135289,evaluation,0,,
135304,calibration,0,,
135335,evaluation,0,,
135351,evaluation,0,,
135359,evaluation,0,,
135378,calibration,0,,
135410,evaluation,0,,
135464,calibration,0,,
135506,calibration,0,,
135528,calibration,0,,
135565,evaluation,0,,
135631,evaluation,0,,
135654,evaluation,0,,
135683,evaluation,0,,
135776,evaluation,0,,
135804,evaluation,0,,
135812,evaluation,1,0,
135850,calibration,0,,
135883,evaluation,0,,
135896,evaluation,1,0,
135926,calibration,0,,
135930,calibration,1,0,
135974,calibration,1,0,
135976,calibration,0,,
135984,calibration,0,,
135986,calibration,0,,
136031,evaluation,0,,
136049,evaluation,0,,
136071,evaluation,0,,
136080,calibration,0,,
136082,evaluation,0,,
136083,evaluation,1,0,
136094,calibration,0,,
136101,calibration,1,0,
136182,evaluation,0,,
136214,calibration,0,,
136232,calibration,1,0,
136256,evaluation,0,,
136283,evaluation,0,,
136392,evaluation,1,0,
136445,evaluation,0,,
136452,evaluation,1,0,
136492,calibration,0,,
136505,calibration,1,0,
136509,calibration,0,,
136519,evaluation,1,0,
136527,calibration,0,,
136542,calibration,0,,
136545,evaluation,0,,
136650,evaluation,0,,
136653,calibration,0,,
136667,calibration,0,,
136698,calibration,0,,
136733,evaluation,1,0,
136770,evaluation,0,,
136787,evaluation,0,,
136843,calibration,0,,
136854,evaluation,0,,
136883,calibration,0,,
136929,calibration,0,,
136933,calibration,0,,
136947,evaluation,1,0,
137014,calibration,0,,
137057,calibration,1,0,
137060,evaluation,0,,
137119,evaluation,1,0,
137129,evaluation,0,,
137135,evaluation,0,,
137152,calibration,1,0,
137241,calibration,0,,
137318,evaluation,0,,
137348,calibration,0,,
137494,calibration,1,0,
137560,calibration,0,,
137634,calibration,0,,
137740,calibration,0,,
137752,evaluation,1,0,
137760,calibration,1,0,
137838,evaluation,0,,
137867,calibration,0,,
137876,evaluation,0,,
137884,calibration,0,,
137906,calibration,0,,
137908,evaluation,0,,
137910,evaluation,0,,
137927,evaluation,0,,
137940,calibration,1,0,
137960,calibration,0,,
138057,evaluation,0,,
138086,calibration,0,,
138120,calibration,0,,
138132,evaluation,0,,
138139,calibration,0,,
138140,calibration,0,,
138251,evaluation,0,,
138257,evaluation,0,,
138305,evaluation,1,0,
138336,calibration,0,,
138343,evaluation,0,,
138362,evaluation,1,0,
138401,evaluation,0,,
138443,calibration,0,,
138451,evaluation,1,0,
138477,evaluation,0,,
138484,calibration,0,,
138487,evaluation,1,0,
138512,evaluation,0,,
138568,evaluation,1,0,
138756,calibration,0,,
138767,evaluation,1,0,
138776,calibration,0,,
138812,evaluation,1,0,
138825,evaluation,0,,
138901,calibration,1,0,
139004,evaluation,0,,
139033,evaluation,0,,
139041,calibration,0,,
139049,evaluation,0,,
139054,evaluation,0,,
139091,evaluation,1,0,
139114,evaluation,1,0,
139119,evaluation,0,,
139131,calibration,1,0,
139163,evaluation,0,,
139172,evaluation,1,0,
139174,calibration,0,,
139180,calibration,0,,
139185,evaluation,1,0,
139246,evaluation,1,0,
139251,calibration,0,,
139298,evaluation,0,,
139355,evaluation,0,,
139407,calibration,1,0,
139434,evaluation,0,,
139624,calibration,0,,
139656,evaluation,0,,
139683,calibration,1,0,
139728,evaluation,0,,
139730,calibration,0,,
139775,evaluation,0,,
139820,calibration,0,,
139831,evaluation,1,0,
139897,calibration,1,0,
139918,evaluation,0,,
139934,calibration,0,,
139967,evaluation,0,,
139980,evaluation,0,,
140153,calibration,0,,
140155,evaluation,0,,
140178,calibration,0,,
140335,calibration,0,,
140357,calibration,0,,
140406,calibration,1,0,
140484,calibration,0,,
140514,calibration,0,,
140534,calibration,0,,
140549,calibration,0,,
140577,calibration,1,0,
140584,evaluation,0,,
140606,evaluation,1,0,
140612,evaluation,1,0,
140634,evaluation,0,,
140656,calibration,0,,
140700,evaluation,0,,
140734,evaluation,0,,
140804,calibration,0,,
140862,evaluation,1,0,
140869,evaluation,0,,
140872,calibration,0,,
140917,calibration,0,,
140918,evaluation,1,0,
140958,evaluation,0,,
140963,evaluation,0,,
141082,calibration,0,,
141126,evaluation,0,,
141129,calibration,0,,
141169,calibration,0,,
141237,calibration,0,,
141239,evaluation,0,,
141244,evaluation,0,,
141299,evaluation,0,,
141305,evaluation,0,,
141311,evaluation,0,,
141353,evaluation,1,0,
141369,calibration,0,,
141388,calibration,1,0,
141390,evaluation,0,,
141406,evaluation,0,,
141414,evaluation,0,,
141436,calibration,1,0,
141468,evaluation,1,0,
141503,evaluation,1,0,
141522,calibration,0,,
141557,evaluation,1,0,
141577,calibration,0,,
141633,evaluation,1,0,
141649,calibration,0,,
141706,calibration,1,0,
141797,evaluation,0,,
141830,calibration,1,0,
141873,evaluation,0,,
141904,evaluation,0,,
141932,evaluation,0,,
141983,calibration,1,0,
142007,calibration,1,0,
142068,evaluation,0,,
142118,calibration,0,,
142137,evaluation,0,,
142144,calibration,0,,
142150,evaluation,0,,
142154,evaluation,0,,
142192,calibration,0,,
142226,calibration,1,0,
142286,calibration,1,0,
142314,calibration,0,,
142365,evaluation,1,0,
142389,evaluation,1,0,
142395,calibration,0,,
142445,calibration,0,,
142470,calibration,1,0,
142579,evaluation,1,0,
142614,evaluation,1,0,
142616,evaluation,0,,
142635,evaluation,0,,
142653,calibration,0,,
142710,calibration,0,,
142734,evaluation,1,0,
142742,evaluation,0,,
142749,calibration,1,0,
142751,calibration,0,,
142831,evaluation,0,,
142864,evaluation,1,0,
142871,evaluation,0,,
142918,calibration,0,,
142922,evaluation,0,,
142936,evaluation,0,,
142979,calibration,0,,
143018,calibration,1,0,
143049,evaluation,1,0,
143057,calibration,0,,
143117,calibration,0,,
143150,calibration,0,,
143156,calibration,0,,
143170,calibration,0,,
143307,calibration,0,,
143337,evaluation,1,0,
143370,evaluation,0,,
143468,evaluation,0,,
143520,evaluation,0,,
143586,evaluation,0,,
143592,calibration,0,,
143648,evaluation,0,,
143756,calibration,0,,
143803,calibration,0,,
143830,calibration,1,0,
143835,calibration,1,0,
143852,evaluation,0,,
143878,evaluation,0,,
143880,calibration,0,,
143926,evaluation,0,,
143957,evaluation,0,,
143989,calibration,0,,
144053,evaluation,1,0,
144055,calibration,0,,
144135,calibration,1,0,
144167,evaluation,0,,
144203,calibration,0,,
144271,calibration,0,,
144278,calibration,0,,
144322,calibration,1,0,
144335,evaluation,0,,
144346,evaluation,0,,
144395,calibration,1,0,
144416,evaluation,0,,
144442,calibration,1,0,
144480,calibration,0,,
144602,calibration,0,,
144647,evaluation,1,0,
144714,evaluation,1,0,
144721,calibration,0,,
144813,calibration,0,,
144846,calibration,0,,
144851,evaluation,1,0,
144881,evaluation,0,,
144927,evaluation,0,,
145004,evaluation,0,,
145035,evaluation,1,0,
145037,evaluation,1,0,
145041,evaluation,0,,
145163,evaluation,0,,
145254,evaluation,0,,
145364,calibration,1,0,
145371,evaluation,1,0,
145384,calibration,0,,
145389,calibration,1,0,
145405,evaluation,0,,
145411,evaluation,1,0,
145553,calibration,0,,
145573,calibration,0,,
145626,evaluation,1,0,
145637,calibration,0,,
145650,evaluation,1,0,
145693,calibration,0,,
145766,evaluation,0,,
145789,calibration,0,,
145807,calibration,0,,
145843,calibration,0,,
145860,calibration,0,,
145872,calibration,1,0,
145873,calibration,1,0,
145913,evaluation,0,,
145946,calibration,0,,
145948,evaluation,1,0,
146010,calibration,1,0,
146022,calibration,1,0,
146104,evaluation,0,,
146118,evaluation,0,,
146174,calibration,0,,
146195,evaluation,1,0,
146241,evaluation,0,,
146305,evaluation,0,,
146347,evaluation,1,0,
146372,evaluation,0,,
146390,evaluation,1,0,
146401,evaluation,0,,
146417,evaluation,1,0,
146419,evaluation,1,0,
146443,calibration,0,,
146451,calibration,0,,
146475,calibration,1,0,
146487,calibration,0,,
146499,evaluation,0,,
146525,evaluation,1,0,
146564,calibration,0,,
146597,calibration,0,,
146598,calibration,1,0,
146604,calibration,1,0,
146617,evaluation,0,,
146711,evaluation,1,0,
146836,calibration,1,0,
146868,calibration,1,0,
146891,evaluation,0,,
146925,calibration,1,0,
146993,calibration,0,,
146997,evaluation,0,,
146998,evaluation,0,,
147078,calibration,0,,
147091,calibration,1,0,
147095,evaluation,0,,
147159,evaluation,0,,
147170,calibration,0,,
147196,evaluation,1,0,
147281,evaluation,1,0,
147308,calibration,0,,
147376,calibration,0,,
147485,evaluation,0,,
147560,calibration,0,,
147655,evaluation,0,,
147682,calibration,0,,
147726,evaluation,0,,
147735,evaluation,0,,
147750,calibration,1,0,
147842,calibration,0,,
147877,calibration,1,0,
147878,evaluation,0,,
147898,calibration,1,0,
147914,evaluation,1,0,
147981,evaluation,1,0,
147993,calibration,1,0,
148003,calibration,1,0,
148091,calibration,1,0,
148109,evaluation,1,0,
148115,evaluation,1,0,
148146,calibration,1,0,
148300,evaluation,1,0,
148350,evaluation,0,,
148363,evaluation,1,0,
148372,calibration,0,,
148378,evaluation,1,0,
148465,evaluation,0,,
148469,calibration,1,0,
148493,evaluation,1,0,
148514,calibration,0,,
148528,calibration,1,0,
148609,evaluation,0,,
148674,calibration,0,,
148743,calibration,0,,
148746,calibration,1,0,
148768,evaluation,1,0,
148777,calibration,0,,
148816,evaluation,0,,
148833,evaluation,0,,
148880,evaluation,1,0,
148897,calibration,0,,
148900,calibration,0,,
148905,calibration,1,0,
148985,calibration,0,,
149005,evaluation,0,,
149024,calibration,0,,
149025,calibration,0,,
149035,calibration,0,,
149059,evaluation,0,,
149079,evaluation,0,,
149088,evaluation,1,0,
149112,calibration,0,,
149149,evaluation,1,0,
149208,calibration,0,,
149240,evaluation,1,0,
149316,calibration,0,,
149320,calibration,0,,
149329,evaluation,1,0,
149333,evaluation,0,,
149342,calibration,0,,
149399,evaluation,0,,
149420,calibration,1,0,
149498,calibration,0,,
149511,evaluation,0,,
149551,calibration,0,,
149590,evaluation,0,,
149629,calibration,0,,
149668,evaluation,0,,
149763,calibration,1,0,
149816,calibration,0,,
149822,calibration,0,,
149861,calibration,0,,
149897,calibration,1,0,
149932,evaluation,0,,
149957,evaluation,1,0,
149968,calibration,1,0,
150013,calibration,0,,
150039,evaluation,0,,
150051,calibration,0,,
150056,evaluation,0,,
150064,evaluation,1,0,
150065,calibration,1,0,
150080,evaluation,0,,
150119,evaluation,0,,
150150,calibration,1,0,
150171,evaluation,0,,
150173,evaluation,0,,
150205,calibration,1,0,
150216,evaluation,1,0,
150289,calibration,0,,
150295,calibration,1,0,
150307,calibration,0,,
150403,calibration,0,,
150409,evaluation,0,,
150450,calibration,0,,
150468,calibration,1,0,
150529,calibration,0,,
150562,evaluation,1,0,
150699,evaluation,0,,
150891,evaluation,0,,
150930,evaluation,1,0,
150933,evaluation,0,,
150961,calibration,0,,
151009,evaluation,1,0,
151086,evaluation,0,,
151238,evaluation,0,,
151261,calibration,0,,
151285,calibration,0,,
151310,evaluation,1,0,
151334,evaluation,1,0,
151362,evaluation,0,,
151367,calibration,0,,
151449,calibration,1,0,
151492,evaluation,1,0,
151553,evaluation,0,,
151599,evaluation,0,,
151629,calibration,0,,
151660,evaluation,0,,
151679,calibration,0,,
151732,evaluation,1,0,
151754,calibration,0,,
151779,evaluation,0,,
151780,calibration,0,,
151788,evaluation,0,,
151905,calibration,0,,
151906,evaluation,0,,
151956,evaluation,0,,
151974,calibration,0,,
152052,calibration,0,,
152118,evaluation,0,,
152136,calibration,0,,
152152,calibration,1,0,
152343,evaluation,0,,
152346,calibration,0,,
152364,evaluation,0,,
152378,evaluation,1,0,
152420,calibration,1,0,
152446,calibration,0,,
152460,calibration,0,,
152532,calibration,1,0,
152572,calibration,1,0,
152610,calibration,0,,
152662,calibration,0,,
152875,evaluation,1,0,
152900,calibration,0,,
152909,calibration,1,0,
152980,evaluation,1,0,
152984,calibration,0,,
152999,calibration,0,,
153006,calibration,0,,
153017,evaluation,0,,
153018,evaluation,1,0,
153020,calibration,0,,
153027,calibration,1,0,
153048,evaluation,1,0,
153049,evaluation,0,,
153070,calibration,1,0,
153086,calibration,1,0,
153193,calibration,1,0,
153358,calibration,0,,
153434,evaluation,1,0,
153436,evaluation,0,,
153443,calibration,0,,
153558,evaluation,0,,
153617,evaluation,0,,
153626,evaluation,1,0,
153674,evaluation,0,,
153682,evaluation,0,,
153730,evaluation,1,0,
153749,calibration,0,,
153771,calibration,0,,
153830,evaluation,0,,
153901,evaluation,0,,
153912,calibration,0,,
153983,evaluation,1,0,
154017,evaluation,0,,
154033,evaluation,0,,
154044,calibration,1,0,
154112,calibration,0,,
154137,evaluation,1,0,
154155,evaluation,1,0,
154397,calibration,1,0,
154504,calibration,0,,
154515,calibration,1,0,
154519,evaluation,0,,
154534,calibration,0,,
154552,calibration,0,,
154589,calibration,0,,
154633,calibration,0,,
154785,evaluation,1,0,
154799,calibration,1,0,
154808,evaluation,1,0,
154817,evaluation,0,,
154853,calibration,0,,
154861,evaluation,1,0,
154915,calibration,1,0,
154941,calibration,0,,
154954,evaluation,0,,
154981,evaluation,0,,
155014,evaluation,0,,
155040,calibration,1,0,
155046,evaluation,0,,
155048,evaluation,0,,
155093,calibration,0,,
155203,calibration,0,,
155245,evaluation,0,,
155271,evaluation,0,,
155314,evaluation,1,0,
155330,evaluation,0,,
155381,calibration,0,,
155388,evaluation,0,,
155421,calibration,0,,
155422,calibration,0,,
155648,evaluation,0,,
155653,evaluation,0,,
155757,calibration,0,,
155776,evaluation,1,0,
155856,calibration,0,,
155899,evaluation,0,,
155907,evaluation,0,,
155926,evaluation,1,0,
156054,evaluation,1,0,
156100,evaluation,0,,
156138,calibration,0,,
156176,evaluation,0,,
156243,evaluation,0,,
156267,calibration,0,,
156274,calibration,1,0,
156305,calibration,0,,
156334,evaluation,1,0,
156338,calibration,0,,
156344,calibration,0,,
156348,evaluation,0,,
156566,calibration,0,,
156611,calibration,0,,
156676,evaluation,0,,
156689,evaluation,0,,
156691,calibration,1,0,
156702,calibration,0,,
156712,evaluation,0,,
156734,calibration,0,,
156757,calibration,0,,
156813,evaluation,0,,
156824,calibration,0,,
156829,calibration,0,,
156906,calibration,0,,
156955,calibration,0,,
157009,calibration,0,,
157023,evaluation,0,,
157077,evaluation,0,,
157101,calibration,0,,
157118,evaluation,0,,
157353,evaluation,0,,
157370,evaluation,0,,
157397,calibration,0,,
157410,calibration,0,,
157418,evaluation,0,,
157443,calibration,0,,
157456,evaluation,1,0,
157469,evaluation,1,0,
157473,calibration,0,,
157517,evaluation,0,,
157541,evaluation,1,0,
157547,evaluation,1,0,
157573,evaluation,0,,
157621,calibration,1,0,
157703,evaluation,1,0,
157712,calibration,0,,
157719,calibration,1,0,
157726,calibration,0,,
157828,calibration,0,,
157878,calibration,1,0,
157902,calibration,0,,
157929,calibration,0,,
157970,calibration,0,,
157995,evaluation,0,,
158015,calibration,0,,
158024,evaluation,0,,
158047,calibration,1,0,
158101,evaluation,1,0,
158130,evaluation,0,,
158136,calibration,0,,
158145,evaluation,0,,
158188,calibration,0,,
158218,evaluation,0,,
158237,evaluation,0,,
158266,evaluation,0,,
158287,evaluation,0,,
158330,calibration,0,,
158361,calibration,0,,
158380,evaluation,0,,
158391,calibration,0,,
158549,calibration,0,,
158562,evaluation,1,0,
158612,calibration,1,0,
158614,evaluation,0,,
158618,evaluation,0,,
158696,calibration,1,0,
158721,evaluation,0,,
158742,calibration,0,,
158767,evaluation,0,,
158788,evaluation,0,,
158806,calibration,0,,
158834,calibration,0,,
158836,evaluation,1,0,
158891,calibration,0,,
158917,evaluation,1,0,
158940,evaluation,0,,
158956,calibration,0,,
159012,calibration,0,,
159082,calibration,1,0,
159096,calibration,0,,
159134,evaluation,0,,
159182,calibration,0,,
159184,evaluation,0,,
159237,calibration,1,0,
159294,evaluation,0,,
159300,evaluation,0,,
159390,evaluation,0,,
159404,calibration,0,,
159426,calibration,1,0,
159428,evaluation,0,,
159523,evaluation,1,0,
159600,evaluation,0,,
159606,evaluation,1,0,
159642,evaluation,1,0,
159690,calibration,1,0,
159720,evaluation,0,,
159727,evaluation,0,,
159766,calibration,0,,
159814,evaluation,0,,
159816,evaluation,1,0,
159822,evaluation,1,0,
159836,calibration,0,,
159892,evaluation,0,,
159900,evaluation,1,0,
159927,evaluation,1,0,
159932,evaluation,1,0,
159933,evaluation,1,0,
160042,calibration,0,,
160045,calibration,0,,
160049,evaluation,1,0,
160093,calibration,0,,
160132,calibration,0,,
160168,calibration,0,,
160181,evaluation,0,,
160303,evaluation,0,,
160334,calibration,0,,
160442,evaluation,0,,
160481,evaluation,1,0,
160482,evaluation,0,,
160486,evaluation,0,,
160497,calibration,0,,
160524,calibration,0,,
160548,evaluation,0,,
160600,evaluation,0,,
160628,calibration,0,,
160670,calibration,0,,
160683,calibration,0,,
160719,calibration,1,0,
160735,calibration,1,0,
160738,evaluation,0,,
160800,evaluation,0,,
160805,calibration,1,0,
160833,calibration,1,0,
160843,evaluation,0,,
160922,evaluation,1,0,
160945,evaluation,1,0,
160947,calibration,0,,
160982,calibration,0,,
161184,evaluation,1,0,
161231,evaluation,0,,
161288,calibration,0,,
161311,calibration,0,,
161318,evaluation,0,,
161320,evaluation,0,,
161369,evaluation,0,,
161375,evaluation,0,,
